index,sending_time,recv_time,inference_time
0,1744109637.8560095,1744109637.886736,0.03072643280029297
1,1744109637.8765104,1744109637.913424,0.03691363334655762
2,1744109637.8969183,1744109637.940726,0.0438077449798584
3,1744109637.9176047,1744109637.967819,0.050214290618896484
4,1744109637.9378915,1744109637.994832,0.056940555572509766
5,1744109637.9599924,1744109638.0215585,0.06156611442565918
6,1744109637.9820619,1744109638.0489497,0.06688785552978516
7,1744109638.0030944,1744109638.0756433,0.07254886627197266
8,1744109638.0237331,1744109638.10265,0.07891678810119629
9,1744109638.0441306,1744109638.1298106,0.08568000793457031
10,1744109638.0651605,1744109638.1549754,0.08981490135192871
11,1744109638.0859292,1744109638.1798036,0.09387445449829102
12,1744109638.1069717,1744109638.2049158,0.09794402122497559
13,1744109638.1276913,1744109638.2291837,0.10149240493774414
14,1744109638.149336,1744109638.2538936,0.10455751419067383
15,1744109638.170552,1744109638.2786763,0.1081242561340332
16,1744109638.1913805,1744109638.3032272,0.1118466854095459
17,1744109638.2122424,1744109638.328401,0.11615872383117676
18,1744109638.2324984,1744109638.3538866,0.12138819694519043
19,1744109638.252994,1744109638.379002,0.1260080337524414
20,1744109638.2741504,1744109638.4039657,0.12981534004211426
21,1744109638.2949338,1744109638.4289975,0.134063720703125
22,1744109638.3154387,1744109638.4544637,0.13902497291564941
23,1744109638.33561,1744109638.4793098,0.14369988441467285
24,1744109638.3560596,1744109638.5045054,0.14844584465026855
25,1744109638.3765383,1744109638.528976,0.15243768692016602
26,1744109638.398284,1744109638.553937,0.1556529998779297
27,1744109638.4191864,1744109638.579066,0.1598796844482422
28,1744109638.4401858,1744109638.6040723,0.16388654708862305
29,1744109638.4606302,1744109638.6285825,0.167952299118042
30,1744109638.4814909,1744109638.6543646,0.17287373542785645
31,1744109638.501847,1744109638.679272,0.17742490768432617
32,1744109638.5237155,1744109638.7043645,0.1806490421295166
33,1744109638.5441604,1744109638.729488,0.18532752990722656
34,1744109638.5653167,1744109638.7544081,0.18909144401550293
35,1744109638.5865328,1744109638.7794127,0.19287991523742676
36,1744109638.607532,1744109638.8042204,0.19668841361999512
37,1744109638.628249,1744109638.8291767,0.200927734375
38,1744109638.648893,1744109638.8542268,0.20533370971679688
39,1744109638.669751,1744109638.8787925,0.20904159545898438
40,1744109638.6906452,1744109638.9041183,0.21347308158874512
41,1744109638.711651,1744109638.928798,0.2171468734741211
42,1744109638.7328346,1744109638.9539592,0.22112464904785156
43,1744109638.7534838,1744109638.9788477,0.22536396980285645
44,1744109638.7738547,1744109639.0041587,0.23030400276184082
45,1744109638.7948942,1744109639.0289924,0.23409819602966309
46,1744109638.815549,1744109639.0541546,0.23860573768615723
47,1744109638.8364565,1744109639.0789838,0.24252724647521973
48,1744109638.8574843,1744109639.104462,0.2469775676727295
49,1744109638.8779202,1744109639.1294317,0.2515115737915039
50,1744109638.89905,1744109639.155014,0.2559640407562256
51,1744109638.9193068,1744109639.1795888,0.260282039642334
52,1744109638.9399896,1744109639.2047849,0.26479530334472656
53,1744109638.9601712,1744109639.2296126,0.2694413661956787
54,1744109638.9810715,1744109639.2546465,0.2735750675201416
55,1744109639.0014417,1744109639.2793906,0.27794885635375977
56,1744109639.0233438,1744109639.3036551,0.28031134605407715
57,1744109639.0442197,1744109639.3285956,0.2843759059906006
58,1744109639.0653458,1744109639.3536658,0.28832006454467773
59,1744109639.0861468,1744109639.3785157,0.29236888885498047
60,1744109639.1069367,1744109639.403234,0.2962973117828369
61,1744109639.1278539,1744109639.428194,0.3003401756286621
62,1744109639.1489408,1744109639.453686,0.3047451972961426
63,1744109639.1696434,1744109639.4783528,0.30870938301086426
64,1744109639.1901581,1744109639.5035555,0.3133974075317383
65,1744109639.2113755,1744109639.5284665,0.3170909881591797
66,1744109639.2322865,1744109639.5535767,0.3212902545928955
67,1744109639.253452,1744109639.5784826,0.3250305652618408
68,1744109639.2742825,1744109639.6034513,0.32916879653930664
69,1744109639.2947292,1744109639.6281517,0.3334224224090576
70,1744109639.3159153,1744109639.6541471,0.33823180198669434
71,1744109639.3367977,1744109639.678622,0.3418242931365967
72,1744109639.3578417,1744109639.7036045,0.3457627296447754
73,1744109639.37823,1744109639.7284846,0.35025453567504883
74,1744109639.3987281,1744109639.7533727,0.3546445369720459
75,1744109639.4194539,1744109639.778202,0.358748197555542
76,1744109639.4403715,1744109639.8033042,0.3629326820373535
77,1744109639.4608734,1744109639.8282888,0.3674154281616211
78,1744109639.481524,1744109639.853416,0.37189197540283203
79,1744109639.50191,1744109639.8779788,0.3760688304901123
80,1744109639.522751,1744109639.9031708,0.3804197311401367
81,1744109639.5436552,1744109639.9281526,0.38449740409851074
82,1744109639.5647647,1744109639.9534206,0.3886559009552002
83,1744109639.5859103,1744109639.9786165,0.39270615577697754
84,1744109639.6068957,1744109640.0042396,0.39734387397766113
85,1744109639.6274564,1744109640.0292125,0.40175604820251465
86,1744109639.6483371,1744109640.0541968,0.40585970878601074
87,1744109639.6696005,1744109640.0793135,0.4097130298614502
88,1744109639.6898735,1744109640.104512,0.4146385192871094
89,1744109639.7108653,1744109640.1304204,0.4195551872253418
90,1744109639.7318032,1744109640.1545436,0.42274045944213867
91,1744109639.7523634,1744109640.179136,0.4267725944519043
92,1744109639.7727098,1744109640.2042475,0.4315376281738281
93,1744109639.7935734,1744109640.2289162,0.43534278869628906
94,1744109639.8147457,1744109640.2541223,0.4393765926361084
95,1744109639.8355358,1744109640.2787008,0.4431650638580322
96,1744109639.856653,1744109640.3034103,0.44675731658935547
97,1744109639.877073,1744109640.3284326,0.45135951042175293
98,1744109639.8982663,1744109640.3538098,0.45554351806640625
99,1744109639.919392,1744109640.378649,0.4592568874359131
100,1744109639.9403436,1744109640.4040902,0.4637465476989746
101,1744109639.9610538,1744109640.4288921,0.4678382873535156
102,1744109639.982155,1744109640.4541945,0.47203946113586426
103,1744109640.0032668,1744109640.47896,0.4756932258605957
104,1744109640.023509,1744109640.5039573,0.48044824600219727
105,1744109640.0444524,1744109640.5292814,0.4848289489746094
106,1744109640.0655987,1744109640.554113,0.4885141849517822
107,1744109640.0867789,1744109640.578727,0.49194812774658203
108,1744109640.108161,1744109640.6037745,0.49561357498168945
109,1744109640.129255,1744109640.6285794,0.49932432174682617
110,1744109640.1500018,1744109640.6537635,0.5037617683410645
111,1744109640.171285,1744109640.6789367,0.5076518058776855
112,1744109640.191817,1744109640.7043564,0.5125393867492676
113,1744109640.2127898,1744109640.7291574,0.5163676738739014
114,1744109640.2333808,1744109640.7545767,0.5211958885192871
115,1744109640.2541926,1744109640.778787,0.5245943069458008
116,1744109640.2749186,1744109640.803907,0.5289883613586426
117,1744109640.2960458,1744109640.828672,0.5326261520385742
118,1744109640.317764,1744109640.853828,0.5360639095306396
119,1744109640.338735,1744109640.8783703,0.539635181427002
120,1744109640.359258,1744109640.903387,0.5441291332244873
121,1744109640.3799691,1744109640.928502,0.5485329627990723
122,1744109640.4005184,1744109640.9535332,0.5530147552490234
123,1744109640.4214303,1744109640.9780107,0.5565803050994873
124,1744109640.443282,1744109641.0032406,0.5599586963653564
125,1744109640.4644284,1744109641.028268,0.5638396739959717
126,1744109640.4851742,1744109641.0533001,0.5681259632110596
127,1744109640.506176,1744109641.0779595,0.5717835426330566
128,1744109640.526747,1744109641.1029732,0.5762262344360352
129,1744109640.5486457,1744109641.1278532,0.5792074203491211
130,1744109640.5694768,1744109641.1529799,0.583503007888794
131,1744109640.5900393,1744109641.1785834,0.5885441303253174
132,1744109640.6111207,1744109641.203087,0.5919663906097412
133,1744109640.6318152,1744109641.228214,0.5963988304138184
134,1744109640.6521847,1744109641.2531588,0.6009740829467773
135,1744109640.6730301,1744109641.2774332,0.604403018951416
136,1744109640.6943521,1744109641.3027596,0.6084074974060059
137,1744109640.7147758,1744109641.3274992,0.6127233505249023
138,1744109640.7355404,1744109641.3526664,0.6171259880065918
139,1744109640.7561119,1744109641.3773015,0.6211895942687988
140,1744109640.7770333,1744109641.4024446,0.6254112720489502
141,1744109640.7980576,1744109641.4274762,0.6294186115264893
142,1744109640.8192453,1744109641.4529653,0.6337199211120605
143,1744109640.8399756,1744109641.4776409,0.6376652717590332
144,1744109640.8611197,1744109641.5027466,0.6416268348693848
145,1744109640.8816063,1744109641.5279477,0.6463413238525391
146,1744109640.9021065,1744109641.5535026,0.6513960361480713
147,1744109640.9226744,1744109641.5781164,0.6554419994354248
148,1744109640.943942,1744109641.6029284,0.6589863300323486
149,1744109640.9649706,1744109641.6276522,0.6626815795898438
150,1744109640.98521,1744109641.653555,0.6683449745178223
