index,sending_time,recv_time,inference_time
0,1744147238.166704,1744147238.2246163,0.057912349700927734
1,1744147238.168622,1744147238.2224722,0.05385017395019531
2,1744147238.170292,1744147238.223684,0.05339217185974121
3,1744147238.1718771,1744147238.2273374,0.055460214614868164
4,1744147238.1734772,1744147238.2276022,0.054125070571899414
5,1744147238.1750145,1744147238.2255127,0.050498247146606445
6,1744147238.1766307,1744147238.2259655,0.04933476448059082
7,1744147238.1781993,1744147238.2241364,0.04593706130981445
8,1744147238.179775,1744147238.2269776,0.04720258712768555
9,1744147238.1813128,1744147238.2232697,0.04195690155029297
10,1744147238.222515,1744147238.248005,0.02548980712890625
11,1744147238.2233324,1744147238.2473342,0.0240018367767334
12,1744147238.2237136,1744147238.264878,0.041164398193359375
13,1744147238.2241728,1744147238.259112,0.03493905067443848
14,1744147238.2246614,1744147238.2676759,0.0430145263671875
15,1744147238.2256026,1744147238.2802958,0.05469322204589844
16,1744147238.226019,1744147238.2829044,0.056885480880737305
17,1744147238.2270293,1744147238.276011,0.048981666564941406
18,1744147238.2273767,1744147238.2760713,0.048694610595703125
19,1744147238.2276337,1744147238.2876198,0.059986114501953125
20,1744147238.2473936,1744147238.28483,0.037436485290527344
21,1744147238.2480395,1744147238.2854335,0.037394046783447266
22,1744147238.2591412,1744147238.2979245,0.03878331184387207
23,1744147238.2649245,1744147238.3039227,0.03899812698364258
24,1744147238.267724,1744147238.3058112,0.03808712959289551
25,1744147238.2761245,1744147238.3139422,0.03781771659851074
26,1744147238.2762825,1744147238.322061,0.045778512954711914
27,1744147238.2803462,1744147238.3211784,0.0408322811126709
28,1744147238.2829604,1744147238.316454,0.0334935188293457
29,1744147238.2848651,1744147238.321659,0.03679394721984863
30,1744147238.28548,1744147238.325307,0.03982686996459961
31,1744147238.2876556,1744147238.3292885,0.041632890701293945
32,1744147238.2979538,1744147238.338395,0.040441274642944336
33,1744147238.3039618,1744147238.3477905,0.043828725814819336
34,1744147238.3058474,1744147238.3427632,0.03691577911376953
35,1744147238.313974,1744147238.3519232,0.037949323654174805
36,1744147238.3164837,1744147238.3491254,0.03264164924621582
37,1744147238.3212266,1744147238.3590746,0.03784799575805664
38,1744147238.321703,1744147238.363313,0.041610002517700195
39,1744147238.322097,1744147238.3663025,0.044205427169799805
40,1744147238.3253572,1744147238.3708222,0.04546499252319336
41,1744147238.329323,1744147238.3704376,0.04111456871032715
42,1744147238.3384256,1744147238.3764665,0.038040876388549805
43,1744147238.3427942,1744147238.3809576,0.03816342353820801
44,1744147238.3478227,1744147238.3922484,0.04442572593688965
45,1744147238.3491743,1744147238.3862972,0.03712296485900879
46,1744147238.3519502,1744147238.3876467,0.03569650650024414
47,1744147238.3591006,1744147238.4023833,0.04328274726867676
