index,sending_time,recv_time,inference_time
0,1743786605.9200397,1743786605.9514,0.03136038780212402
1,1743786605.9514015,1743786605.9803298,0.028928279876708984
2,1743786605.9803307,1743786606.0086656,0.028334856033325195
3,1743786606.0086675,1743786606.0372174,0.028549909591674805
4,1743786606.0372188,1743786606.0654938,0.028275012969970703
5,1743786606.0654957,1743786606.0940857,0.028589963912963867
6,1743786606.094087,1743786606.1226642,0.028577327728271484
7,1743786606.1226652,1743786606.1512053,0.02854013442993164
8,1743786606.1512067,1743786606.1783688,0.02716207504272461
9,1743786606.178372,1743786606.205825,0.027453184127807617
10,1743786606.2058272,1743786606.2327354,0.026908159255981445
11,1743786606.2327387,1743786606.2601016,0.027362823486328125
12,1743786606.260107,1743786606.2872977,0.027190685272216797
13,1743786606.2873015,1743786606.3143773,0.027075767517089844
14,1743786606.3143811,1743786606.34156,0.02717876434326172
15,1743786606.3415651,1743786606.3688552,0.02729010581970215
16,1743786606.3688588,1743786606.3957407,0.026881933212280273
17,1743786606.3957434,1743786606.4223547,0.026611328125
18,1743786606.4223568,1743786606.4491248,0.026767969131469727
19,1743786606.449127,1743786606.4761639,0.02703690528869629
20,1743786606.4761658,1743786606.5032055,0.027039766311645508
21,1743786606.503208,1743786606.5301416,0.026933670043945312
22,1743786606.530144,1743786606.556946,0.02680206298828125
23,1743786606.5569477,1743786606.5837297,0.02678203582763672
24,1743786606.5837317,1743786606.6104867,0.026755094528198242
25,1743786606.6104896,1743786606.637437,0.026947498321533203
26,1743786606.6374393,1743786606.664408,0.026968717575073242
27,1743786606.6644099,1743786606.6915648,0.027154922485351562
28,1743786606.6915689,1743786606.7189498,0.027380943298339844
29,1743786606.7189534,1743786606.7463567,0.02740335464477539
30,1743786606.746362,1743786606.7732632,0.0269012451171875
31,1743786606.773268,1743786606.8010454,0.027777433395385742
32,1743786606.80105,1743786606.828523,0.027472972869873047
33,1743786606.8285284,1743786606.855919,0.027390480041503906
34,1743786606.8559234,1743786606.8827734,0.026849985122680664
35,1743786606.882777,1743786606.9100401,0.027263164520263672
36,1743786606.910044,1743786606.9373145,0.02727055549621582
37,1743786606.9373164,1743786606.9640703,0.026753902435302734
38,1743786606.9640722,1743786606.990351,0.02627873420715332
39,1743786606.9903526,1743786607.0169725,0.026619911193847656
40,1743786607.0169744,1743786607.0432494,0.026274919509887695
41,1743786607.0432527,1743786607.0703926,0.027139902114868164
42,1743786607.0703967,1743786607.0976384,0.02724170684814453
43,1743786607.0976422,1743786607.1250188,0.027376651763916016
44,1743786607.1250226,1743786607.1521318,0.027109146118164062
45,1743786607.1521358,1743786607.1797113,0.02757549285888672
46,1743786607.1797154,1743786607.2069933,0.02727794647216797
47,1743786607.2069974,1743786607.2343495,0.027352094650268555
48,1743786607.2343533,1743786607.261375,0.02702164649963379
49,1743786607.2613785,1743786607.2884953,0.027116775512695312
